Subject,Method,raw_gate,effective_gate,confidence,updated,effective_source_weight,effective_ema_weight,effective_batch_weight,probe_gate,min_gate,batch_index,batch_size,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_max_class_ratio,true_num_present_classes
S1,EmaTentCaseS10E50B40M075,0.9174969792366028,0.9174969792366028,0.6785246729850769,1,0.1330012083053589,0.5,0.3669987916946411,0.0,0.0,4,10,10,1.0,,,1.0,1
S1,EmaTentCaseS10E50B40M080,0.4725733995437622,0.4725733995437622,0.9194223880767822,1,0.3109706401824951,0.5,0.1890293598175049,0.0,0.0,0,64,24,0.375,40.0,0.625,0.625,2
S1,EmaTentCaseS10E50B40M080,0.647072970867157,0.647072970867157,0.845309317111969,1,0.24117081165313722,0.5,0.2588291883468628,0.0,0.0,1,64,40,0.625,24.0,0.375,0.625,2
S1,EmaTentCaseS10E50B40M080,0.4182204306125641,0.4182204306125641,0.9158557653427124,1,0.3327118277549744,0.5,0.16728817224502565,0.0,0.0,2,64,19,0.296875,45.0,0.703125,0.703125,2
S1,EmaTentCaseS10E50B40M080,0.8069466352462769,0.8069466352462769,0.7793126106262207,1,0.17722134590148927,0.5,0.32277865409851075,0.0,0.0,3,64,44,0.6875,20.0,0.3125,0.6875,2
S1,EmaTentCaseS10E50B40M080,0.8932069540023804,0.8932069540023804,0.6899709701538086,1,0.14271721839904786,0.5,0.35728278160095217,0.0,0.0,4,10,10,1.0,,,1.0,1
S1,EmaTentCaseS00E50B50M070,0.4725733995437622,0.4725733995437622,0.9194223880767822,1,0.2637133002281189,0.5,0.2362866997718811,0.0,0.0,0,64,24,0.375,40.0,0.625,0.625,2
S1,EmaTentCaseS00E50B50M070,0.7182923555374146,0.7182923555374146,0.8124015927314758,1,0.14085382223129272,0.5,0.3591461777687073,0.0,0.0,1,64,40,0.625,24.0,0.375,0.625,2
S1,EmaTentCaseS00E50B50M070,0.4968821406364441,0.4968821406364441,0.8928428888320923,1,0.25155892968177795,0.5,0.24844107031822205,0.0,0.0,2,64,19,0.296875,45.0,0.703125,0.703125,2
S1,EmaTentCaseS00E50B50M070,0.825829029083252,0.825829029083252,0.7692438960075378,1,0.08708548545837402,0.5,0.412914514541626,0.0,0.0,3,64,44,0.6875,20.0,0.3125,0.6875,2
